Name,Price,Availability,Rating,URL,Reviews,Details
"Multifunctional Laptop Foldable Table,Bed Side Table","₦ 12,999",Available,3.8 out of 5,https://www.jumia.com.ng/multifunctional-laptop-foldable-tablebed-side-table-generic-mpg9604731.html,N/A,"Multi-use desk: not only work as a laptop desk, but also as a TV Dinner Tray, serving desk for patients/kids, Standing Desk for office workers, Book Tray of readers, Writing Desk for kids, Tablet Holder, Standing Desk/Stand Up Desk 100% Environmental. We adopt 100% Engineered Wood and made it with our exquisite craftsmanship, providing you smooth surface desk. Portable Desk. Simple design and great material to make your life more fashion. Reaching the highest quality standard (Perfect fit for 15.6 or even for 17 inch in laptop) Suitable from 5-year-old child to 80-year-old senior. A smooth surface bamboo laptop desk can use for surfing the Net,reading book, painting work, enjoy leisure snack time, serving breakfast, enjoy family time......on your bed, sofa, couch, floor, lawn etc./ indoor or outdoor Features & details • Durable and Sturdy structure : Made of powder-coated metal tubes and high quality Engineered Wood top board. This Lap Table have good compression resistance • Versatile and space-saving:Ideal for using while eating food doing homework or surfing the internet on the sofa bed, the floor or recliner. • Foldable and Portable PC Table:Overall dimension: L 60CM H 28 CM W 40 CM. Lightweight portable and eary to carry. • Using it for simple dining table laptop computer table studying desk serving table or any other scenes you want for reading writing drawing board games models puzzles arts and crafts trade shows gardening. • Thoughtful design and nice craftmanship:The powder-coated metal legs are foldable to make daily storage easier"
"DELL Latitude 7490 Intel Core I5, Keyboard Backlit, 8GB RAM, 256GB SSD Windows 11","₦ 385,000",Available,4.1 out of 5,https://www.jumia.com.ng/latitude-3160-touchscreen-intel-celeron-128gb-ssd-4gb-ram-wins-10-keyboard-flash-light-dell-mpg3400513.html,N/A,"The Latitude 7490 14” laptop is built to adjust to the way you work and relax, with battery to last all day. The 14-inch HD screen makes your entertainment look good. The slim, supremely flexible design lets you watch any way you want. This laptop is equipped with an Intel Core i5 processor for the perfect combination of performance, power consumption and value. The Windows operating system was designed to be fast, easy to use and secure for every day use. Connect to the web with Wi-Fi 5 (2x2) and Bluetooth 5. Custom-tuned dual speakers are of exceptional setero quality. Operating system: Window 11 Processor: Intel Core i5 Display: 14.0-inch diagonal, HD (1366 x 768), micro-edge, BrightView Memory: 8 GB LPDDR3-2400 SDRAM (onboard) Internal storage: 255GB SSD Graphics: Intel UHD Graphics 600 Battery life: Up to 12 hours and 30 minutes (mixed usage) Wireless: Realtek RTL8822CE 802.11a/b/g/n/ac (2x2) Wi-Fi and Bluetooth 5.0 combo Camera: Wide Vision 720p HD camera with integrated dual array digital microphones"
Wooden Beside Laptop Desk Bamboo Adjustable Laptop Table,"₦ 22,999",Available,4.1 out of 5,https://www.jumia.com.ng/wooden-beside-laptop-desk-bamboo-adjustable-laptop-table-generic-mpg8669528.html,N/A,"Get this
affordable portable fold-able computer
and laptop desk, could be used in the bedroom or in home office or for
children, comes with adjustable height and any age or height could use this
item. Folding adjustable computer desk. Free retractable. Simple fashion. It makes reading and using system
more flexible. The surface is smooth Thoughtful design and
nice craftsmanship Using
it for simple dining table laptop computer table studying desk serving table or
any other scenes you want for reading writing drawing board games models
puzzles arts and crafts trade shows gardening. Thoughtful design and nice craftsmanship: Get this
affordable portable fold-able computer
and laptop desk, could be used in the bedroom or in home office or for
children, comes with adjustable height and any age or height could use this
item. Folding adjustable computer desk. Free retractable. Simple fashion. It makes reading and using system
more flexible. The surface is smooth Thoughtful design and
nice craftsmanship Using
it for simple dining table laptop computer table studying desk serving table or
any other scenes you want for reading writing drawing board games models
puzzles arts and crafts trade shows gardening. Thoughtful design and nice craftsmanship:"
Hp ELITEBOOK 830 G7 TOUCHSCREEN INTEL CORE I7 512SSD 16GB RAM BACKLIT KEYS FINGERPRINT WINS 11PRO+ Bag,"₦ 710,000",Available,4 out of 5,https://www.jumia.com.ng/hp-elitebook-830-g7-touchscreen-intel-core-i7-512ssd-16gb-ram-backlit-keys-fingerprint-wins-11pro-bag-319828265.html,N/A,"The HP EliteBook 830 G7 is a high-quality, premium laptop designed for professionals and business users who require a combination of performance, portability, and advanced features. Here is a detailed description of the HP EliteBook 830 G7: Processor: 10th Generation Intel Core i7 Processor The laptop is powered by a 10th Generation Intel Core i7 processor. This high-performance CPU provides excellent processing power, allowing you to handle demanding tasks, run resource-intensive applications, and multitask efficiently. Memory: 16GB RAM The EliteBook 830 G7 comes equipped with 16GB of DDR4 RAM. This substantial amount of memory enables smooth multitasking, making it easy to work with multiple applications simultaneously without any performance slowdowns. Storage: 512GB SSD The laptop features a fast and spacious 512GB Solid State Drive (SSD). SSDs offer rapid data access times, leading to faster boot-up times and quicker application loading. The ample storage capacity allows you to store a significant amount of files, documents, media, and applications. Display: 13-inch Touchscreen The EliteBook 830 G7 boasts a 13-inch touchscreen display. The touchscreen functionality adds versatility to your computing experience, enabling intuitive interactions with the operating system, applications, and content. Webcam: The laptop comes with an integrated webcam, allowing you to participate in video conferencing, virtual meetings, or make video calls with friends and family. Bluetooth: The laptop is equipped with Bluetooth connectivity, enabling you to connect various Bluetooth-enabled peripherals such as mice, keyboards, headphones, and speakers wirelessly. The HP EliteBook 830 G7 is a high-quality, premium laptop designed for professionals and business users who require a combination of performance, portability, and advanced features. Here is a detailed description of the HP EliteBook 830 G7: Processor: 10th Generation Intel Core i7 Processor The laptop is powered by a 10th Generation Intel Core i7 processor. This high-performance CPU provides excellent processing power, allowing you to handle demanding tasks, run resource-intensive applications, and multitask efficiently. Memory: 16GB RAM The EliteBook 830 G7 comes equipped with 16GB of DDR4 RAM. This substantial amount of memory enables smooth multitasking, making it easy to work with multiple applications simultaneously without any performance slowdowns. Storage: 512GB SSD The laptop features a fast and spacious 512GB Solid State Drive (SSD). SSDs offer rapid data access times, leading to faster boot-up times and quicker application loading. The ample storage capacity allows you to store a significant amount of files, documents, media, and applications. Display: 13-inch Touchscreen The EliteBook 830 G7 boasts a 13-inch touchscreen display. The touchscreen functionality adds versatility to your computing experience, enabling intuitive interactions with the operating system, applications, and content. Webcam: The laptop comes with an integrated webcam, allowing you to participate in video conferencing, virtual meetings, or make video calls with friends and family. Bluetooth: The laptop is equipped with Bluetooth connectivity, enabling you to connect various Bluetooth-enabled peripherals such as mice, keyboards, headphones, and speakers wirelessly."
Hp EliteBook 840 G6 Intel Core I5-8GB RAM/512GB SSD/Backlit Keyboard/FP Reader Wins 11 Laptop +BAG,"₦ 485,000",Available,3.5 out of 5,https://www.jumia.com.ng/hp-elitebook-840-g6-intel-core-i5-8gb-ram512gb-ssdbacklit-keyboardfp-reader-wins-11-laptop-bag-342502423.html,N/A,"HP ELITEBOOK 840 G6 - INTEL CORE I5 - FINGERPRINT READER- BACKLIT KEYBOARD- FULL HD DISPLAY Product Type: ELITEBOOK 840 G6 Operating System: WINDOWS 11 PRO CPU: Intel Core i5-8350U G6 Max Turbo Speed: UP TO 4.2 GHz With Intel Turbo boost system Number of Cores: Quad-Core Cache: L3 - 12MB Features (Processor / Chipset): Hyper-Threading Technology, Intel Turbo Boost Technology 2.0, Intel Smart Cache Features (Display): 55% NTSC colour gamut, Full HD ultra wide-viewing angle (UWVA) eDP anti-glare Features (Input): Spill-resistant, multi-touch clickpad, gesture function, precision touchpad, glass clickpad, DuraKeys Features (Communications): Miracast, dual stream (2x2), MU-MIMO Features (Miscellaneous): Automatic DriveLock, BIOS Absolute Persistence, HP DriveLock, Power On Authentication, Pre-boot Authentication, HP Sure Click, HP Sure Sense, HP Secure Erase, HP Sure Start Gen 6, HP Sure Run Gen 3, HP Sure Recover Gen 3, HP Sure Admin, HP BIOSphere RAM: 8GB Max RAM Supported: 64 GB Technology (Memory): DDR4 SDRAM Technology (Battery): 4-cell lithium polymer Speed: 5200 MHz Rated Speed: 5200 MHz Form Factor: SO-DIMM 260-pin Slots Qty: 2 Empty Slots: 1 Main Storage: 512GB SSD DRIVE M.2 2280 PCIe 3.0 x4 - NVM Express (NVMe) Type (Display): 14"" - IPS Type (Input): Keyboard, pointing stick, ClickPad LCD Backlight Technology: WLED backlight Resolution: 1920 x 1080 (Full HD) V-Sync Rate at Max Res.: 60 Hz Widescreen: Image Brightness: 250 cd/m² Keyboard Name: HP Premium Collaboration Keyboard Graphics Processor: Intel Iris Xe Graphics Memory Allocation Technology: Shared Video Memory (UMA) Camera: Yes - HD Video Resolutions: 720p Sound: Stereo speakers, 3 multi-array microphone Audio Features: Bang & Olufsen Audio Keyboard Backlight: YES Keyboard Layout: Bulgarian Wireless: Bluetooth 5.0, 802.11a/b/g/n/ac/ax Bluetooth Class: Class 2 Wireless Controller: Intel Wi-Fi 6 AX 201 - PCI Express Mini Card (M.2) Compliant Standards (Communications): IEEE 802.1x, IEEE 802.11i, Wi-Fi CERTIFIED Compliant Standards (Miscellaneous): CSA, UL, VCCI, BSMI, GOST, SABS, CCC, FCC, A-Tick, Common Criteria EAL4+, KC, CIT, low halogen, ICCP, BNCI Capacity: 53 Wh Run Time: Up to 14.5 hours Input: AC 115/230 V (50/60 Hz) Output: 45 Watt, 19.5 V Software Included: HP Support Assistant, HP Power Manager, HP Hotkey Support, Windows Defender, Microsoft 365 (Trial), HP Wireless Button Driver, HP PC Hardware Diagnostics, HP Noise Cancellation, HP LAN-WLAN Protection, HP Notifications, HP Connection Optimizer, HP Sure Click, HP Fingerprint Sensor, HP Privacy Settings, HP Sure Sense, HP Sure Admin, HP QuickDrop, HP WorkWell, HP SureStart Gen6, HP BIOSphere Gen6, myHP, HP Client Security Manager Gen7, HP SureRun Gen4, HP Sure Recover Gen4, Tile Case Material: Aluminum Integrated Options: Tile module, hall sensor, tamper sensor Security: Firmware Trusted Platform Module (TPM 2.0) Security Chip, fingerprint reader, smart card reader Theft/Intrusion Protection: Security lock slot (cable lock sold separately), padlock loop Security Slot Type: Kensington nano security slot Included Accessories: HP Smart AC Adapter Localization: Language: Bulgarian / region: Bulgaria Dimensions (WxDxH): 32.35 cm x 21.47 cm x 1.78 cm Weight: 1.35 kg Service & Support: Limited гаранция - parts and labour - 3 години Min Operating Temperature: -"
Hp CHROMEBOOK 11 INTEL CELERON 4Gb RAM 16GB WINS 10,"₦ 110,000",Available,4.7 out of 5,https://www.jumia.com.ng/hp-chromebook-11-intel-celeron-4gb-ram-16gb-wins-10-391878599.html,N/A,"Description The Chromebook 11 laptop is built to adjust to the way you work and relax, with battery to last all day. The 11-inch HD screen makes your entertainment look good. The slim, supremely flexible design lets you watch any way you want. This Chromebook laptop is equipped with an Intel Celeron processor for the perfect combination of performance, power consumption and value. The Chrome operating system was designed to be fast, easy to use and secure for every day use. Connect to the web with Wi-Fi 5 (2x2) and Bluetooth 5. Custom-tuned dual speakers are of exceptional setero quality. Operating system: Chrome Processor: Intel Celeron N4020 Display: 11.0-inch diagonal, HD (1366 x 768), micro-edge, BrightView Memory: 4 GB DDR3-2400 SDRAM (onboard) Internal storage: 16GB eMMC Graphics: Intel UHD Graphics 600 Battery life: Up to 12 hours and 30 minutes (mixed usage) Wireless: Realtek RTL8822CE 802.11a/b/g/n/ac (2x2) Wi-Fi and Bluetooth 5.0 combo Camera: Wide Vision 720p HD camera with integrated dual array digital microphones"
"Hp 15 VICTUS GAMING, 12TH GEN INTEL CORE I5, 16GB RAM, 512GB SSD NVIDIA RTX 3050 (4GB) WINS 11","₦ 1,175,000",Available,4.5 out of 5,https://www.jumia.com.ng/hp-15-victus-gaming-12th-gen-intel-core-i5-16gb-ram-512gb-ssd-nvidia-rtx-3050-4gb-wins-11-267747978.html,N/A,"Victus Gaming Laptop 15 Superior processing components Play at your best with a 12th Gen Intel® Core™ processor 4, a modern graphics card, and plenty of memory. Sophisticated and refined design With a smaller footprint and up to three colors options 5, this spritely device looks good anywhere. Every feature you could need From the updated thermal design to the HD camera, this laptop has everything. Extend beyond performance to let your PC do even more at once Offering more than just a performance score. 12th Gen Intel® Core™ Processors advance real-world computing and deliver more ultra-efficient multi-tasking. FHD IPS display Enjoy crystal-clear images from any angle. With 178° wide-viewing angles and a vibrant 1920 x 1080 resolution, you'll always have a great view of your favorite content. Anti-glare panel Enjoy the sun and your favorite content with this anti-glare panel. Non-reflective and low gloss means you'll get less glare while you're outside. Flicker-free Using DC Dimming technology that controls brightness by adjusting direct current rather than cycling the backlight, we can eliminate screen flickering for more comfortable viewing. Keep going even in dimly lit rooms or aboard red-eye flights. With an illuminated keyboard and integrated numeric pad, you can type comfortably in more environments. TECHNICAL SPECIFICATION PROCESSOR: 12TH Gen, Intel® Core™ i5-12450H (up to 4.6 GHz with Intel® Turbo Boost Technology, 12 MB L3 cache, 8 cores, 12 threads) MEMORY: 16 GB DDR4-3200 MHz RAM (2 x 8 GB) STORAGE: 512 GB PCIe® Gen4 NVMe™ TLC M.2 SSD DISPLAY: 39.6 cm (15.6"") diagonal, FHD (1920 x 1080), 144 Hz, 9 ms response time, IPS, micro-edge, anti-glare, 250 nits, 45% NTSC GRAPHICS: Discrete, NVIDIA® GeForce RTX™ 3050 Laptop GPU (4 GB GDDR6 dedicated) KEYBOARD: Full-size, backlit, mica silver keyboard with numeric keypad CAMERA: HP Wide Vision 720p HD camera with temporal noise reduction and integrated dual array digital microphones PORTS: 1 USB Type-C® 5Gbps signaling rate (DisplayPort™ 1.4, HP Sleep and Charge); 1 USB Type-A 5Gbps signaling rate (HP Sleep and Charge); 1 USB Type-A 5Gbps signaling rate; 1 AC smart pin; 1 HDMI 2.1; 1 headphone/microphone combo; 1 RJ-45 BATTERY TYPE: 4-cell, 70 Wh Li-ion polymer OPERATING SYSTEM: Windows 11"
Hp Stream 11 TOUCHSCREEN Intel Celeron 4GB RAM- 128GB SSD WIN 10 +USB LIGHT FOR KEYBORD,"₦ 185,000",Available,5 out of 5,https://www.jumia.com.ng/hp-stream-11-touchscreen-intel-celeron-4gb-ram-128gb-ssd-win-10-usb-light-for-keybord-408176071.html,N/A,"Product number Stream 11 INCHES 128GB SSD 1TB OF OneDrive Cloud Storage 4GB RAM Thinner, Lighter Design Fast, Durable And Mobile Product name Stream 11 Microprocessor Intel® Celeron(up to 2.5 GHz with Intel® Turbo Boost Technology, 6 MB L3 cache, 4 cores) Chipset Intel® Integrated SoC Memory, standard 4 GB DDR4-2666 SDRAM () Video graphics Intel® UHD Graphics Hard drive 128GB SSD Optical drive Optical drive not included Display 35.6 cm (11 INCHES"") diagonal HD SVA anti-glare micro-edge WLED 35.6 cm (11"") diagonal HD SVA anti-glare micro-edge WLED 35.6 cm (11"") diagonal HD SVA anti-glare micro-edge WLED Wireless connectivity Intel® Wi-Fi 6 AX 201 (2x2) and Bluetooth® 5 Combo (Supporting Gigabit file transfer speeds) Network interface Integrated 10/100/1000 GbE LAN Expansion slots 1 multi-format SD media card reader External ports 1 USB 3.1 Gen 1 Type-C™ (Data Transfer Only, 5 Gb/s signaling rate); 1 USB 3.1 Gen 1 Type-A (Data Transfer Only); 1 AC smart pin; 1 HDMI 1.4b; 1 headphone/microphone combo; 1 RJ-45 Minimum dimensions (W x D x H) 32.68 x 22.55 x 1.79 cm Weight 1.1 kg Power supply type 45 W Smart AC adapter Battery type 3-cell, 41 Wh Li-ion Battery life mixed usage Up to 8 hours and 15 minutes Video Playback Battery life Up to 6 hours and 45 minutes Webcam Wide Vision HD Camera with integrated dual array digital microphone Audio features Audio by ; Dual speakers;  Audio Boost 1.0"
"DELL LATITUDE 3190 2in1 X360 INTEL PENTIUM, 4GB RAM,128GB SSD TOUCHSCREEN WIN10 Pro","₦ 200,000",Available,N/A,https://www.jumia.com.ng/dell-latitude-3190-2in1-x360-intel-pentium-4gb-ram128gb-ssd-touchscreen-win10-pro-407546224.html,N/A,"The Dell Latitude 3190 laptop is built to adjust to the way you work and relax, with battery to last all day. The 11-inch HD screen makes your entertainment look good. The slim, supremely flexible design lets you watch any way you want. This Dell Latitude laptop is equipped with an Intel Celeron processor for the perfect combination of performance, power consumption and value. The Latitude operating system was designed to be fast, easy to use and secure for every day use. Connect to the web with Wi-Fi 5 (2x2) and Bluetooth 5. Custom-tuned dual speakers are of exceptional setero quality."
Hp EliteBook 840 G6 TOUCHSCREEN Core I5-16GB RAM/1TB SSD/Backlit Keyboard/Windows 11 Pro+BAG,"₦ 585,000",Available,3.7 out of 5,https://www.jumia.com.ng/hp-elitebook-840-g6-touchscreen-core-i5-16gb-ram1tb-ssdbacklit-keyboardwindows-11-probag-289080727.html,N/A,"Product Type: ELITEBOOK 840 G6 Operating System: WINDOWS 11 PRO CPU: Intel Core i5-8350U G6 Max Turbo Speed: UP TO 4.2 GHz With Intel Turbo boost system Number of Cores: Quad-Core Cache: L3 - 12MB Features (Processor / Chipset): Hyper-Threading Technology, Intel Turbo Boost Technology 2.0, Intel Smart Cache Features (Display): 55% NTSC colour gamut, Full HD ultra wide-viewing angle (UWVA) eDP anti-glare Features (Input): Spill-resistant, multi-touch clickpad, gesture function, precision touchpad, glass clickpad, DuraKeys Features (Communications): Miracast, dual stream (2x2), MU-MIMO Features (Miscellaneous): Automatic DriveLock, BIOS Absolute Persistence, HP DriveLock, Power On Authentication, Pre-boot Authentication, HP Sure Click, HP Sure Sense, HP Secure Erase, HP Sure Start Gen 6, HP Sure Run Gen 3, HP Sure Recover Gen 3, HP Sure Admin, HP BIOSphere RAM: 16GB Max RAM Supported: 64 GB Technology (Memory): DDR4 SDRAM Technology (Battery): 4-cell lithium polymer Speed: 5200 MHz Rated Speed: 5200 MHz Form Factor: SO-DIMM 260-pin Slots Qty: 2 Empty Slots: 1 Main Storage: 1TB SSD(1000GB) M.2 2280 PCIe 3.0 x4 - NVM Express (NVMe) Type (Display): 14"" - IPS Type (Input): Keyboard, pointing stick, ClickPad LCD Backlight Technology: WLED backlight Resolution: 1920 x 1080 (Full HD) V-Sync Rate at Max Res.: 60 Hz Widescreen: Image Brightness: 250 cd/m² Keyboard Name: HP Premium Collaboration Keyboard Graphics Processor: Intel Iris Xe Graphics Memory Allocation Technology: Shared Video Memory (UMA) Camera: Yes - HD Video Resolutions: 720p Sound: Stereo speakers, 3 multi-array microphone Audio Features: Bang & Olufsen Audio Keyboard Backlight: YES Keyboard Layout: Bulgarian Wireless: Bluetooth 5.0, 802.11a/b/g/n/ac/ax Bluetooth Class: Class 2 Wireless Controller: Intel Wi-Fi 6 AX 201 - PCI Express Mini Card (M.2) Compliant Standards (Communications): IEEE 802.1x, IEEE 802.11i, Wi-Fi CERTIFIED Compliant Standards (Miscellaneous): CSA, UL, VCCI, BSMI, GOST, SABS, CCC, FCC, A-Tick, Common Criteria EAL4+, KC, CIT, low halogen, ICCP, BNCI Capacity: 53 Wh Run Time: Up to 14.5 hours Input: AC 115/230 V (50/60 Hz) Output: 45 Watt, 19.5 V Software Included: HP Support Assistant, HP Power Manager, HP Hotkey Support, Windows Defender, Microsoft 365 (Trial), HP Wireless Button Driver, HP PC Hardware Diagnostics, HP Noise Cancellation, HP LAN-WLAN Protection, HP Notifications, HP Connection Optimizer, HP Sure Click, HP Fingerprint Sensor, HP Privacy Settings, HP Sure Sense, HP Sure Admin, HP QuickDrop, HP WorkWell, HP SureStart Gen6, HP BIOSphere Gen6, myHP, HP Client Security Manager Gen7, HP SureRun Gen4, HP Sure Recover Gen4, Tile Case Material: Aluminum Integrated Options: Tile module, hall sensor, tamper sensor Security: Firmware Trusted Platform Module (TPM 2.0) Security Chip, fingerprint reader, smart card reader Theft/Intrusion Protection: Security lock slot (cable lock sold separately), padlock loop Security Slot Type: Kensington nano security slot Included Accessories: HP Smart AC Adapter Localization: Language: Bulgarian / region: Bulgaria Dimensions (WxDxH): 32.35 cm x 21.47 cm x 1.78 cm Weight: 1.35 kg Service & Support: Limited гаранция - parts and labour - 3 години Min Operating Temperature: -"
Hp STREAM 11 LAPTOP- CELERON-64GB 4D 4GB RAM Windows 10 PRO+ & USB Light For Keyboard,"₦ 150,000",Available,4.6 out of 5,https://www.jumia.com.ng/stream-11-laptop-celeron-64gb-4d-4gb-ram-windows-10-pro-usb-light-for-keyboard-hp-mpg9581171.html,N/A,"STREAM 11 INCH LAPTOP FAST INTEL CELERON PROCESSOR 64GB STORAGE DRIVE SPACE 4GB RAM FAST AND MOBILE Product number Product name Stream 11 Pro Microprocessor Intel® Celeron(up to 2.5 GHz with Intel® Turbo Boost Technology, 6 MB L3 cache, 4 cores) Chipset Intel® Integrated SoC Memory, standard 4 GB DDR4 RAM Video graphics Intel® UHD Graphics STORAGE SPACE 64GB SSD + 1TB ONE DRIVE CLOUD STORAGE Optical drive Optical drive not included Display 35.6 cm (11 INCHES"") diagonal HD SVA anti-glare micro-edge WLED 35.6 cm (11"") diagonal HD SVA anti-glare micro-edge WLED 35.6 cm (11"") diagonal HD SVA anti-glare micro-edge WLED Wireless connectivity Intel® Wi-Fi 6 AX 201 (2x2) and Bluetooth® 5 Combo (Supporting Gigabit file transfer speeds) Network interface Integrated 10/100/1000 GbE LAN Expansion slots 1 multi-format SD media card reader External ports 1 USB 3.1 Gen 1 Type-C™ (Data Transfer Only, 5 Gb/s signaling rate); 1 USB 3.1 Gen 1 Type-A (Data Transfer Only); 1 AC smart pin; 1 HDMI 1.4b; 1 headphone/microphone combo; 1 RJ-45 Minimum dimensions (W x D x H) 32.68 x 22.55 x 1.79 cm Weight 1.1 kg Power supply type 45 W Smart AC adapter Battery type 3-cell, 41 Wh Li-ion Battery life mixed usage Up to 8 hours and 15 minutes Video Playback Battery life Up to 6 hours and 45 minutes"
Hp EliteBook 840 G5 TOUCHSCREEN Core I7-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader WIN 11 Pro+BAG,"₦ 760,000",Available,4.7 out of 5,https://www.jumia.com.ng/hp-elitebook-840-g5-touchscreen-core-i7-16gb-ram1tb-ssdbacklit-keyboardfp-reader-win-11-probag-260416723.html,N/A,"Product Type: ELITEBOOK 840 G5 Operating System: WINDOWS 11 PRO CPU: Intel Core i7-8350U G6 Max Turbo Speed: UP TO 4.2 GHz With Intel Turbo boost system Number of Cores: Quad-Core Cache: L3 - 12MB Features (Processor / Chipset): Hyper-Threading Technology, Intel Turbo Boost Technology 2.0, Intel Smart Cache Features (Display): 55% NTSC colour gamut, Full HD ultra wide-viewing angle (UWVA) eDP anti-glare Features (Input): Spill-resistant, multi-touch clickpad, gesture function, precision touchpad, glass clickpad, DuraKeys Features (Communications): Miracast, dual stream (2x2), MU-MIMO Features (Miscellaneous): Automatic DriveLock, BIOS Absolute Persistence,  DriveLock, Power On Authentication, Pre-boot Authentication,  Sure Click, Sure Sense,  Secure Erase,  Sure Start Gen 6,  Sure Run Gen 3, Sure Recover Gen 3,  Sure Admin,  BIOSphere RAM: 16GB Max RAM Supported: 64 GB Technology (Memory): DDR4 SDRAM Technology (Battery): 4-cell lithium polymer Speed: 5200 MHz Rated Speed: 5200 MHz Form Factor: SO-DIMM 260-pin Slots Qty: 2 Empty Slots: 1 Main Storage: 1TB SSD M.2 2280 PCIe 3.0 x4 - NVM Express (NVMe) Type (Display): 14"" - IPS Type (Input): Keyboard, pointing stick, ClickPad LCD Backlight Technology: WLED backlight Resolution: 1920 x 1080 (Full HD) V-Sync Rate at Max Res.: 60 Hz Widescreen: Image Brightness: 250 cd/m² Keyboard Name: Premium Collaboration Keyboard Graphics Processor: Intel Iris Xe Graphics Memory Allocation Technology: Shared Video Memory (UMA) Camera: Yes - HD Video Resolutions: 720p Sound: Stereo speakers, 3 multi-array microphone Audio Features: Bang & Olufsen Audio Keyboard Backlight: YES Keyboard Layout: Bulgarian Wireless: Bluetooth 5.0, 802.11a/b/g/n/ac/ax Bluetooth Class: Class 2 Wireless Controller: Intel Wi-Fi 6 AX 201 - PCI Express Mini Card (M.2) Compliant Standards (Communications): IEEE 802.1x, IEEE 802.11i, Wi-Fi CERTIFIED Compliant Standards (Miscellaneous): CSA, UL, VCCI, BSMI, GOST, SABS, CCC, FCC, A-Tick, Common Criteria EAL4+, KC, CIT, low halogen, ICCP, BNCI Capacity: 53 Wh Run Time: Up to 14.5 hours Input: AC 115/230 V (50/60 Hz) Output: 45 Watt, 19.5 V Software Included: Support Assistant, Power Manager, Hotkey Support, Windows Defender,365 (Trial), Wireless Button Driver, PC Hardware Diagnostics, Noise Cancellation, LAN-WLAN Protection, Notifications, Connection Optimizer,  Sure Click, Fingerprint Sensor, Privacy Settings, Sure Sense, Sure Admin,  QuickDrop, WorkWell, SureStart Gen6, BIOSphere Gen6, Client Security Manager Gen7,  SureRun Gen4, Sure Recover Gen4, Tile Case Material: Aluminum Integrated Options: Tile module, hall sensor, tamper sensor Security: Firmware Trusted Platform Module (TPM 2.0) Security, fingerprint reader, smart card reader Theft/Intrusion Protection: Security lock slot (cable lock sold separately), padlock loop Security Slot Type: Kensington nano security slot Included Accessories: Smart AC Adapter Localization: Language: Bulgarian / region: Bulgaria Dimensions (WxDxH): 32.35 cm x 21.47 cm x 1.78 cm Weight: 1.35 kg Service & Support: Limited гаранция - parts and labour - 3 години"
